x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y
16.6,y,2099.56,false,415.88964700139167,1.31,3.29,-44,20.55,5.5,107.02,106270.09801670912
17.96,b,2368.26,t,414.23814610805385,0.9,1.74,-36,21.74,-4.04,109.08,145491.24981304136
21.48,r,1670.89,true,407.32453504115847,0.08,0.29,26,20.82,-9.88,119.29,281233.6395687325
16.14,r,1531.27,false,408.04191891638794,0.7,1.09,32,16.34,-6.63,105.56,190000.42249867687
17.54,y,1151.13,false,414.7130758908061,0.77,1.77,-86,22.39,2.71,105.96,133009.88896202578
20.84,r,2355.91,true,400.0630525953934,0.2,0.86,-95,20.72,9.56,116.39,409673.0646897026
20.3,y,2325.5,false,418.38700367961616,1.36,2.73,-52,,7.62,104.37,209389.26852111027
23.94,r,1764.28,true,408.57713747838466,5.18,10.28,-12,18.89,-1.33,118.98,328464.73650640086
20.03,x,1764.43,true,412.1427661388339,1.97,4.12,82,21.63,-9.05,109.55,203834.66507353308
17.57,r,2179.17,true,419.37354685583483,0.28,0.26,44,15.93,-8.45,110.95,130490.39150430726
19.87,r,2461.5,false,411.2105422154083,0.52,0.39,38,21.46,-0.08,110.17,197563.72731117127
21.38,y,2671.01,true,417.8610721795502,0.34,0.52,-73,16.43,8.37,114.99,291574.19746564364
20.26,r,2033.62,true,409.2361255646781,0.51,1.35,-75,23.45,9.12,109.97,338837.25522423914
17.96,r,2084.76,true,410.83700900315864,0.67,1.43,-52,21.59,1.49,104.77,142483.5261101845
17.66,r,1701.86,false,418.6454492163481,0.22,-0.06,-16,24.08,-7.51,105.65,91143.05903491064
18.76,r,2104.99,false,418.375251882505,1.02,1.73,-10,25.74,-9.61,110.4,133733.41713495203
18.91,r,2101.42,true,414.7268170602067,2.95,5.59,40,24.43,-2.87,110.25,152157.468770736
20.62,r,2241.63,false,417.46218972189837,0.74,1.24,-84,22.59,6.5,107.26,253801.83182612943
21.1,r,2172.3,false,404.4927199117341,0.37,0.39,62,17.47,9.9,100.94,349131.1135572257
21.89,b,1929.68,true,414.35690359398086,2.26,4.69,-24,22.41,4.19,108.19,190729.03771645314
19.1,y,1725.69,false,407.4167672443747,0.47,1.09,-64,21.23,-5.37,107.54,279055.9828940126
20.65,r,2328.26,false,416.81534276880916,0.56,0.86,-38,19.76,-9.99,109.35,205477.28093708926
18.0,b,2134.71,false,413.12462932079137,0.43,1.48,-78,21.62,-5.43,114.06,181663.04979690904
19.62,r,2064.58,true,407.83381403239315,2.15,4.19,5,16.78,4.12,103.23,271776.39670948184
21.59,r,1957.97,false,409.98929798915066,3.77,7.18,88,22.83,9.89,111.06,380667.6119016816
22.04,b,1768.79,false,415.62150852734794,0.71,0.83,88,15.83,6.56,119.5,249727.75289545703
16.5,b,2190.73,true,416.355016027998,0.84,2.32,-22,19.83,-2.8,107.4,95462.32648378224
19.62,y,2397.6,false,411.552219582003,0.94,2.36,-60,17.85,-9.59,118.8,208370.87959695948
19.17,b,2033.49,true,410.99441563568774,0.11,-0.33,-7,,-7.56,115.06,139868.07318215186
22.12,r,2174.82,false,411.39777828695776,2.21,4.83,27,,1.41,108.39,218610.42505132259
20.21,r,2265.17,true,409.00816946137485,0.93,1.98,-76,23.58,9.09,107.79,357239.8229929212
15.14,r,1939.53,false,417.0745648466404,0.53,0.95,-18,20.6,8.41,114.24,55208.11047902078
20.39,y,2548.33,false,412.07918875931927,0.3,0.2,68,23.55,0.0,105.23,248994.0069182851
18.51,y,2298.16,true,414.0206190634191,0.6,1.76,-39,19.57,-8.41,105.54,154676.5460336019
0.0,r,1769.66,true,414.4393512974811,0.68,1.23,24,21.68,-9.09,116.59,68680.15800926695
18.31,r,1702.54,true,419.1929950883887,0.62,1.14,5,19.86,-1.4,106.46,100077.38178058759
18.58,r,1754.39,false,417.4285231828637,0.47,-0.18,1,20.45,7.57,110.43,107751.03397805871
20.74,r,1786.16,rue,400.0490263702174,1.5,3.65,53,21.01,9.58,109.35,298427.25415422296
20.34,b,2002.26,false,405.86598230176486,2.09,4.15,-11,18.87,2.78,112.53,284457.8162998024
19.03,b,1660.45,true,402.9663374135021,0.85,1.89,29,18.29,-6.57,111.02,242360.74949165352
20.49,b,1683.57,true,400.54331449345267,0.12,0.54,96,15.33,-9.89,111.37,351817.60666201945
19.59,,2129.58,false,407.7353282211722,0.37,1.97,-98,19.55,-4.11,111.61,371453.70819187857
19.57,,1932.89,true,410.96498257497944,0.57,0.75,-21,23.3,5.44,110.35,142868.45651361076
19.82,r,1724.38,false,419.21082751761,3.58,7.77,93,17.42,9.99,110.53,213944.67586947128
21.28,x,2480.99,false,406.3855698675482,0.12,-0.54,31,25.94,5.35,107.95,351861.57036754146
19.83,b,1565.08,false,415.6773681330851,1.53,3.02,10,16.59,-4.2,99.9,119193.79556048804
19.21,y,1671.35,,414.74020334937757,2.14,4.75,24,22.61,-9.9,115.78,119388.09838931903
19.57,b,1948.04,false,404.6465455394944,2.38,4.79,-7,22.45,-6.49,113.95,264243.9563540684
17.63,y,2219.91,true,401.4068200242413,0.68,1.73,-33,22.95,2.88,114.9,247807.0864518067
20.15,r,2216.77,false,418.570390089533,1.95,3.82,39,17.63,9.61,111.41,186055.7173649244
20.42,b,2161.91,false,402.31394739372956,0.88,2.28,-22,17.56,7.5,117.43,301635.83895132446
21.99,b,2159.48,false,406.5103912508789,0.71,1.2,-85,22.59,-1.5,109.52,403759.5820831071
17.86,b,2070.12,true,403.03436310050114,0.1,-0.15,59,21.25,-9.13,106.49,271219.6360568188
20.47,b,1748.56,true,411.23032958534037,0.43,0.18,2,20.13,-8.36,110.75,143391.9329824098
18.75,r,2583.74,false,404.41866383838845,2.8,6.03,35,19.99,0.09,110.35,297685.9797177624
23.89,y,1676.95,true,415.4242277803844,0.57,0.46,3,18.88,8.46,105.68,192921.22154608023
20.72,y,1721.81,true,407.89469384539495,0.49,0.88,15,15.1,9.05,113.86,268407.4543990592
0.0,y,2596.81,true,406.17098771815733,0.71,1.82,84,18.8,1.31,112.01,334829.4932916919
21.65,y,2215.7,false,417.0129700688069,1.31,2.04,40,20.35,-7.63,112.63,220220.16434793297
20.24,r,2261.26,true,409.8091892545707,0.22,-0.08,-93,26.03,-9.56,112.37,386617.1998842519
19.96,b,2108.05,false,414.93072800006075,0.03,-0.14,37,19.84,-2.7,107.35,174524.84448047093
21.69,y,1870.03,false,418.28041904666105,0.05,0.42,39,22.01,6.64,100.72,188406.26314292656
19.15,,1720.89,false,416.6879076388357,0.43,0.66,-36,17.42,9.87,112.6,128635.80958450753
0.0,x,1880.11,true,406.626582786934,0.71,1.74,-90,20.51,4.03,110.51,350079.52902448404
20.15,b,1872.45,false,408.90643016939407,0.3,0.79,-43,19.31,-5.52,109.73,288638.4967751476
22.08,b,2061.74,true,407.1500194178478,0.92,2.32,-72,,-9.99,113.17,376165.7019350102
19.93,b,1939.19,false,418.28905023397095,0.06,0.73,-45,22.64,-5.28,113.13,167628.78405111696
21.65,y,2092.87,true,402.04312039878346,0.64,1.31,45,17.64,4.28,109.93,335372.3572126438
20.88,y,1933.87,false,411.09916537498987,0.18,0.95,-83,12.8,9.91,116.82,232926.97657036287
20.23,r,1807.97,true,406.85322946698324,0.16,0.15,-15,14.72,6.43,113.19,266518.43375899806
17.98,r,1925.9,f,418.3830114632902,1.17,2.75,-87,21.31,-2.97,110.86,182406.9397424217
17.96,y,1614.21,true,415.52717379285673,1.04,2.26,96,18.41,-9.63,113.25,181635.88708380552
18.63,b,2290.75,false,412.345534212471,0.33,0.78,30,23.24,-7.44,109.57,153220.7813549905
14.68,y,1703.8,false,417.98084303418926,0.86,2.25,80,17.99,1.59,110.61,101896.38823910298
22.65,b,1977.83,true,417.99376112393185,0.33,-0.04,65,22.34,9.16,114.84,246645.3053133111
19.58,y,2008.91,true,412.7697951836279,1.31,1.98,95,21.34,8.31,113.45,234291.9197571235
21.07,r,1434.03,false,406.98203386373234,0.08,0.7,87,18.53,-0.18,106.48,323252.14966238046
23.06,b,2260.28,true,410.5525246447095,2.33,4.65,96,20.31,-8.51,109.04,335393.3238822039
19.44,b,2540.53,true,414.362703592171,0.06,0.88,62,18.72,-9.01,115.16,218456.46804528133
14.65,b,1568.11,true,403.49582917481194,0.44,1.2,-82,16.35,-1.22,108.52,226318.50720750596
20.05,b,1780.76,false,415.74212490740814,1.12,2.44,-94,20.07,7.68,110.15,226474.15353452478
19.48,r,2573.7,false,417.8719122410436,0.38,0.71,3,17.58,9.53,109.68,181081.77646143283
15.6,r,2192.18,false,409.85121883830305,0.1,-0.54,98,24.29,2.61,104.28,288724.66284956463
21.28,r,1958.39,true,415.6719330103863,0.04,0.3,61,20.5,-6.7,105.57,210935.65284318314
20.11,b,2045.05,false,411.015410401411,0.96,1.87,81,21.26,-9.86,114.44,225395.14116721816
17.83,b,1940.14,true,406.76233387367876,0.84,1.8,-98,24.97,-3.95,109.22,325873.75591357826
16.07,b,2211.69,false,410.58679501986023,0.31,0.9,26,19.89,5.59,108.25,89491.65868945963
21.21,!,1658.85,true,408.19435875819823,0.01,-0.04,-61,20.01,9.99,114.83,306585.86552756873
20.39,b,1519.82,false,406.509929880818,0.76,1.29,-23,15.1,5.2,109.95,251769.09571262708
18.75,b,1625.52,false,401.3682603675421,1.48,3.35,-64,20.02,-4.36,108.9,268005.09050041594
22.68,y,1775.48,true,419.8917211713377,0.73,1.68,-36,,-9.92,105.69,195193.04208308193
18.28,r,1985.66,false,408.083565496246,3.34,6.6,-77,,-6.36,114.91,298896.34641683236
19.18,b,1438.9,false,416.3744599020969,0.72,0.7,54,17.53,3.05,102.2,128803.16123844963
22.14,r,2228.01,true,419.7751255573053,2.1,4.46,71,21.47,9.66,104.67,266805.0631390311
21.57,y,2533.75,true,412.99378010424715,0.31,0.73,36,22.57,7.38,111.2,244824.89945285706
19.52,b,1345.37,false,401.36343265636384,0.09,0.71,99,20.65,-1.68,104.57,317947.7886675573
17.63,r,1920.58,true,403.65329749079643,0.37,0.77,29,14.9,-9.2,107.41,230697.09576132704
22.02,y,1596.38,true,410.24451870525036,0.98,2.32,-20,15.6,-8.26,112.05,158366.32575278613
22.53,y,2113.17,false,409.3761247663269,1.11,1.65,-65,24.56,0.27,108.34,379561.03966902575
21.26,b,1886.02,true,413.23038152113895,0.4,0.71,98,21.51,8.55,108.79,265374.78855992644
20.97,r,1716.0,false,410.05133633599615,0.25,0.22,48,22.26,8.97,109.33,293786.42651325924
22.07,b,1573.98,true,412.4297348894179,0.32,0.97,82,20.16,1.14,111.72,222157.35334609152
20.99,r,2007.35,rue,411.96666825996,0.41,0.78,72,22.79,-7.74,109.93,224504.23288380363
20.8,r,1735.68,false,404.1837757041892,0.09,0.04,72,19.66,-9.5,112.46,320107.2891902567
23.78,y,2729.65,false,416.1800428103796,1.14,1.56,17,17.95,-2.53,108.75,312781.571869501
15.88,b,1850.47,false,407.3539585801841,3.97,8.08,94,19.99,6.77,101.53,277466.5333082446
21.45,r,2135.23,true,419.37075617392264,0.38,0.38,-38,15.1,9.85,105.12,207063.7852011779
19.19,b,1993.39,true,418.02945367127256,1.02,2.57,88,20.8,3.87,104.76,214309.75384289733
20.3,y,2310.18,true,406.1809182022852,0.35,0.07,-70,19.42,-5.66,118.27,353696.68386868096
23.1,y,2315.16,true,402.65306046071373,0.09,0.01,-84,17.98,-9.99,113.01,440037.62689379277
19.71,x,1267.42,true,407.7521239293181,0.05,0.84,-37,23.75,-5.13,109.2,231972.9257998609
18.77,y,2237.5,false,418.8196935666567,0.15,0.48,-82,18.35,4.44,117.84,208759.44621962873
17.67,b,2093.64,t,410.9627867465967,1.46,2.87,76,17.52,9.93,101.18,170087.42953881022
19.54,r,1596.64,true,408.5410149113223,0.59,1.47,-5,22.93,6.29,113.72,237726.10088939036
20.12,r,1866.15,false,413.0202759818703,1.96,3.99,42,22.04,-3.13,102.07,162004.8345437326
22.0,r,2090.57,false,419.905372567842,1.96,4.02,-75,15.35,-9.68,109.26,256489.41557733764
23.1,y,1477.66,false,412.39132533546166,0.23,0.81,58,12.93,-7.32,113.12,192580.26916024653
20.76,b,2214.83,true,405.64998391362076,1.43,2.38,81,25.51,1.76,106.88,375230.5082475999
19.44,y,2459.36,true,414.40888087331854,0.2,0.47,45,20.05,9.23,107.4,192730.14411098204
21.6,b,1887.7,false,406.06846475531813,2.21,4.46,74,21.31,8.21,108.16,353402.9408059315
20.12,r,1444.39,true,419.07803820208113,0.81,0.92,83,19.31,-0.36,116.04,180474.67195022403
21.24,b,1406.45,true,410.3816478163835,0.59,0.94,-8,16.84,-8.6,111.54,128057.63298873071
20.81,r,1808.05,false,405.93391557485495,2.5,5.36,74,20.02,-8.93,110.95,329793.1720421307
19.77,y,2428.68,true,419.54670175260145,1.45,3.1,12,18.75,-1.05,102.46,179407.45213994064
21.27,r,2230.96,true,418.295644426453,1.3,1.8,75,25.08,7.79,111.89,253692.662571073
18.44,y,1925.44,false,404.72702457446746,0.09,0.2,-48,,9.48,111.59,261498.0792475996
17.1,y,1700.41,true,412.22107655367404,0.78,1.01,96,19.5,2.44,111.76,172217.4094638317
19.36,y,2705.2,false,419.6850706720466,1.38,2.69,-57,18.7,-6.83,108.31,219404.62112965286
20.22,r,1361.04,true,417.4534910965596,0.77,1.63,-25,15.15,-9.83,113.96,113049.06510119849
18.4,y,2039.1,true,407.5788429277747,1.66,2.51,16,17.89,-3.78,106.18,247618.50138052538
17.64,y,2032.98,true,402.1873833748876,0.62,0.73,37,,5.73,-115.34,241728.9342612875
21.21,b,2201.4,true,411.37258636272225,0.26,0.86,-97,20.61,9.99,113.69,290289.348863196
22.09,x,2113.36,true,408.0665721483628,4.92,10.14,14,22.93,5.05,107.96,330075.5949897288
20.08,,2349.6,true,417.98383461074263,1.66,3.97,16,18.96,-4.52,115.94,184419.64547632018
19.07,b,1827.97,false,407.57598681823976,0.55,1.91,-60,17.74,-9.94,110.26,282996.26365233253
16.95,r,1762.82,true,418.63748387727776,3.19,6.06,47,18.7,-6.22,110.97,101982.7198946392
21.28,b,1972.8,false,411.2220701661764,0.72,0.62,66,19.25,3.22,108.05,221248.71978777988
20.37,b,1854.24,true,412.41984207502685,2.18,4.53,-80,21.58,9.7,102.58,214324.88819014584
17.97,r,2071.89,false,405.3857349485215,0.07,0.46,-32,16.61,7.26,105.51,247905.10687035864
20.53,r,2207.08,false,404.17832343813774,4.93,10.48,-4,15.44,-1.85,111.92,301983.0621852042
22.18,y,2272.07,f,404.822783468785,1.59,3.7,14,20.38,-9.27,106.09,346544.79770156636
22.17,y,1890.94,false,406.8828089377081,0.69,1.04,-5,22.03,-8.16,110.05,308114.5071006138
19.25,,2183.82,true,401.9431173923772,1.67,3.1,30,23.45,0.44,109.36,280322.40250678174
18.81,r,1967.27,false,403.30259236231944,1.05,1.98,38,17.04,8.64,114.33,262642.24997384433
20.8,,1565.04,true,408.9876528812086,0.22,0.0,17,22.18,8.89,106.87,260194.7212222413
22.71,b,1389.73,true,406.0372673579332,2.38,4.23,-74,18.08,0.96,110.6,323748.7120650804
17.15,b,1945.53,true,405.50376232215217,0.19,0.13,49,23.93,-7.85,115.72,240841.30789708506
19.55,b,2282.56,false,419.1917135136995,0.98,2.14,-93,21.65,-9.45,108.14,251016.22357563785
16.34,b,1638.95,true,401.4726997191171,0.41,0.95,98,20.6,-2.35,108.37,284465.04188835877
20.21,r,1634.28,false,403.7301026062585,1.56,3.25,-47,20.32,6.9,107.37,272462.78995307704
18.32,b,1834.06,false,407.0558377567633,1.41,2.55,22,22.95,9.81,109.81,238431.14170682998
21.36,r,2226.92,false,404.07432685386294,2.98,6.24,58,17.7,3.7,110.07,355569.35231471254
19.23,y,2231.67,false,412.05002414137647,0.29,0.45,-91,20.28,-5.81,105.67,235167.07755515276
21.67,b,1538.38,true,402.6213586093867,0.4,0.75,-89,16.5,-9.98,112.31,346531.26790421654
19.39,y,2396.64,true,417.4660603481648,1.04,2.06,-94,23.89,-4.98,114.37,255216.4433305293
17.95,r,2001.05,false,408.8890114481684,0.26,0.36,48,14.11,4.6,107.81,257200.7427604113
16.96,r,2120.09,false,406.022032225581,1.94,3.74,19,16.52,9.95,111.62,222699.05065664204
19.07,y,1423.95,true,401.8409001689048,0.6,1.03,-49,20.23,6.15,112.03,241346.93278809797
19.46,r,2031.44,false,410.3360288833053,0.46,0.49,-59,24.51,-3.3,108.24,178712.20502783777
16.09,y,2484.04,t,418.2308463633259,0.1,-0.51,67,21.82,-9.72,110.03,135341.90676244686
17.75,r,2074.62,false,406.49025615392276,1.76,3.55,-63,23.54,-7.2,117.27,273361.22605723486
19.56,y,2149.29,true,418.1465395308203,0.05,-0.22,85,19.68,1.94,110.46,225625.83447032198
18.37,r,2106.25,false,414.06316325792017,0.51,1.75,-26,21.96,9.3,112.69,132463.22274129753
18.19,b,2464.9,false,401.5931805487959,1.04,2.0,14,18.27,8.11,104.6,267982.91023858427
19.99,r,1959.7,true,413.24139030568233,0.37,0.98,-23,18.05,-0.53,115.21,154374.83376069763
17.67,b,1518.24,false,408.439216644615,1.04,1.26,30,24.47,-8.69,113.97,214604.9776417853
16.98,b,2175.07,true,401.67607583300975,2.17,4.65,-51,19.08,-8.85,109.26,249220.5799663105
20.21,!,1586.14,false,419.89492219606745,0.05,-0.04,-64,19.82,-0.87,107.83,164891.5598920544
21.98,b,1948.79,true,413.3498541106653,1.06,2.46,-25,23.07,7.9,-107.97,195569.12706787777
20.48,y,1713.77,true,405.41057277632814,0.4,0.55,-8,17.06,9.42,111.89,262070.04124777563
20.86,r,1854.74,,405.17667577958576,0.73,1.66,76,22.51,2.27,111.08,337635.79230735416
19.67,b,2026.07,false,413.69444547690154,1.12,2.29,-81,19.05,-6.96,106.84,215158.31180511919
19.08,r,1596.84,false,400.1786162499674,1.09,2.47,-98,21.89,-9.8,106.31,324759.5622118334
20.31,y,1587.53,false,415.16234931158175,0.12,0.13,95,17.64,-3.62,-110.82,216282.47020722055
18.45,r,2377.27,false,406.7554725863391,0.7,1.36,57,17.13,5.88,108.39,298798.99079695396
23.27,b,2216.37,f,415.2918101106941,0.02,0.2,66,26.77,9.98,113.7,286749.73453160847
19.14,b,1937.34,true,401.5940489103044,0.54,1.17,0,13.34,4.9,106.91,254543.08290571385
19.9,b,2030.55,false,400.42744567215146,0.69,0.75,-90,19.77,-4.68,110.36,357016.4538619564
21.73,,2304.48,true,406.7656452720468,1.12,2.51,60,22.43,-9.96,107.55,373887.19576773385
21.14,y,1691.56,false,401.28183274759164,1.37,3.21,69,18.9,-6.08,106.06,317772.9160833167
19.53,y,1927.16,false,411.0806634968141,0.67,1.16,-68,17.25,3.38,105.31,184155.69140170972
22.17,b,1910.29,true,408.5469939045707,0.79,1.59,80,14.15,9.74,108.39,376362.7291820137
23.33,b,1628.55,true,405.7428890841323,0.26,-0.08,91,13.17,7.14,109.0,386335.986656915
19.0,r,2008.6,false,414.5235291473675,1.04,1.91,-25,18.27,-2.02,111.09,138986.3540449317
19.98,b,2260.52,,415.58052916782276,0.81,1.89,-39,17.65,-9.33,109.37,188485.07880986595
18.6,b,2246.17,false,411.19121866665625,0.45,0.73,-77,21.84,-8.05,113.46,200774.7774264056
23.42,b,1440.07,false,408.7355105954541,1.5,3.39,35,21.55,0.62,105.35,297390.2937647554
20.37,y,2720.54,true,408.94912348630163,0.61,0.78,-50,21.47,8.73,113.58,364593.08011271345
19.24,r,2249.38,false,419.48496575464355,0.19,0.25,4,18.07,8.81,112.47,153456.68753874904
23.24,y,2623.45,false,418.99281432897874,1.39,2.57,5,19.23,0.78,110.02,284114.7082575197
17.5,y,2058.79,false,412.8574610697624,0.85,1.75,-66,18.7,-7.96,105.78,148624.94018204132
17.73,y,2292.9,true,415.37996812210775,0.34,0.7,84,17.94,-9.39,108.36,192369.8454260816
22.08,y,2083.26,true,402.8666969133642,0.12,0.6,-91,20.43,-2.18,110.91,406837.73962112394
19.68,r,1990.05,false,405.7496166682471,0.64,1.18,19,15.75,7.02,112.53,271362.8259615108
24.65,y,1684.35,false,415.99679329093226,0.18,0.68,-1,19.18,9.78,110.53,207180.96929277235
18.56,y,1751.48,true,417.5182038565524,1.44,2.94,-15,,3.54,119.27,110226.65321412895
0.0,y,1939.76,false,400.7672799434198,1.2,2.09,60,25.35,-5.95,107.87,311999.5771930243
21.89,b,2206.63,true,400.318346275632,0.55,1.08,96,21.09,-9.97,113.54,425426.8369447107
18.32,r,2547.24,true,403.52689289378503,0.61,1.62,90,17.58,-4.82,107.67,353597.637708815
21.67,b,1952.24,false,414.36576715255285,1.44,3.01,18,15.25,4.76,115.59,186812.03187929056
18.57,r,2375.36,false,402.79738984115926,0.27,0.58,61,20.2,9.97,117.98,305601.9138209334
19.48,b,2311.49,false,409.5907532296184,0.24,0.12,-79,21.0,6.01,105.47,351408.46127042413
19.57,b,2556.1,t,418.59919199748015,0.1,0.3,-19,21.16,-3.47,106.34,188240.76328263897
19.08,y,2184.68,true,407.13521060825775,0.64,2.13,5,20.15,-9.76,110.7,269095.7932537186
18.01,y,2013.12,t,416.8936488727226,0.68,1.12,81,16.6,-7.08,105.48,178371.01468965237
24.18,b,1861.8,false,418.49331610214927,1.75,3.86,-41,20.18,2.11,114.65,238732.63122237974
22.56,y,1638.91,true,418.14090765492665,0.37,1.07,21,17.4,9.36,108.62,171464.1557484813
19.43,y,2139.47,true,410.69931122201797,0.36,0.36,-62,21.03,8.0,108.38,189324.96681558414
23.32,y,1825.99,true,405.7857990740751,0.0,-0.04,-81,17.28,-0.71,-112.12,388391.75328402314
20.83,b,2255.45,true,408.62262717120103,0.08,-0.31,40,24.81,-8.77,112.45,331544.31932627835
17.42,y,1589.42,false,405.863201692688,0.61,1.8,-3,20.11,-8.77,106.06,202970.86624231527
21.92,y,1997.52,true,418.52930640794705,1.42,2.36,82,21.08,-0.7,110.9,257562.12903349448
18.36,r,2387.14,false,410.07424317591517,0.04,0.32,25,19.43,8.01,104.36,271826.9089648542
18.99,y,1564.16,false,418.555866187822,2.39,4.66,-44,23.6,9.36,107.03,122793.31069659711
21.25,y,2117.78,false,415.9190626376897,1.56,4.11,84,16.44,2.1,114.75,258223.9655369841
18.77,b,1846.28,false,413.0055272484917,0.23,0.8,-55,15.85,-7.09,106.73,150435.02777629186
17.42,b,2147.13,false,408.09230220850725,1.23,2.4,-6,23.97,-9.76,114.62,233293.4937265833
19.35,y,1830.91,false,408.5562184226183,1.54,2.68,-55,22.43,-3.45,113.56,281154.3636745843
17.94,y,1928.98,false,406.09629252879483,0.51,1.27,47,18.73,6.02,106.95,251829.42217982633
20.93,x,2215.49,rue,414.46927629554233,1.96,4.18,-12,26.98,9.97,113.48,192860.79673357357
23.06,r,1808.02,true,404.1835480971677,0.69,2.43,-17,18.34,4.74,105.63,318902.2091498051
21.74,r,1934.41,true,412.6857785682845,1.41,3.12,-15,20.49,-4.83,116.3,183873.3796321435
23.63,r,1657.43,true,413.60598863440515,1.19,2.0,-50,17.92,-9.97,109.87,212419.89149471567
20.43,r,2219.35,false,408.9833659465105,2.34,5.42,-2,18.81,-5.94,112.67,301889.3897801819
17.49,b,1598.24,false,415.74752209193457,0.13,1.08,-14,17.27,3.55,111.84,85790.93000276318
17.4,r,1844.29,false,401.41746660998245,0.82,1.61,29,25.26,9.78,118.4,222771.16812972704
20.13,y,1839.9,false,403.4953330157169,0.17,0.47,-66,19.9,7.01,105.69,308472.63865783915
20.86,r,2395.02,true,409.647848310333,1.05,2.24,55,20.96,-2.2,110.8,356479.0819003269
20.19,r,1927.43,false,417.1696841261258,0.18,0.28,-46,16.13,-9.39,109.62,171583.53078609268
16.3,b,1703.66,false,414.6221464443456,0.41,0.08,-81,20.46,-7.95,112.9,134444.0999868064
17.58,r,2600.07,false,414.2065060866194,0.16,0.04,-11,17.61,0.8,106.98,135546.36896588784
18.35,r,1661.5,false,409.35865001585626,1.01,2.11,-64,13.99,8.82,113.37,263817.44678098185
21.29,b,1744.36,false,404.1687860358488,0.12,0.36,-89,21.42,8.72,107.41,359453.2518438595
20.28,r,2109.7,t,400.1771009403394,0.86,1.86,-62,15.16,0.61,109.57,326599.67465445795
17.29,y,2194.02,false,416.8774722296835,0.64,1.37,47,20.53,-8.06,114.89,129105.49803064457
